,id,label,Prediction,positive_prediction,negative_prediction
634,21434,1,0,1.50E-05,0.999984972
635,21435,1,0,4.33E-05,0.999956718
636,21436,1,0,2.57E-05,0.999974321
637,21437,0,1,0.999982119,1.79E-05
638,21438,0,0,1.34E-05,0.99998656
639,21439,1,1,0.99998045,1.96E-05
640,21440,0,0,1.33E-05,0.999986709
641,21441,0,1,0.999977946,2.21E-05
642,21442,1,1,0.999978781,2.12E-05
643,21443,0,1,0.999976039,2.40E-05
644,21444,1,0,1.37E-05,0.999986278
645,21445,1,1,0.999980688,1.93E-05
646,21446,1,1,0.999977708,2.23E-05
647,21447,0,0,1.48E-05,0.999985215
648,21448,1,1,0.999981642,1.84E-05
649,21449,0,1,0.999923944,7.61E-05
650,21450,1,1,0.99998188,1.81E-05
651,21451,0,1,0.999979973,2.00E-05
652,21452,1,0,2.59E-05,0.999974073
653,21453,1,1,0.99998188,1.81E-05
654,21454,0,0,3.14E-05,0.999968617
655,21455,0,1,0.999981642,1.84E-05
656,21456,0,0,1.46E-05,0.999985372
657,21457,1,1,0.999977589,2.24E-05
658,21458,0,0,1.40E-05,0.999986009
659,21459,1,0,1.35E-05,0.999986523
660,21460,1,1,0.999971747,2.83E-05
661,21461,1,1,0.99998033,1.97E-05
662,21462,1,0,2.76E-05,0.999972352
663,21463,1,1,0.999970317,2.97E-05
664,21464,0,0,1.35E-05,0.999986469
665,21465,0,0,1.36E-05,0.999986355
666,21466,0,0,1.35E-05,0.999986513
667,21467,0,0,1.35E-05,0.999986516
668,21468,0,1,0.999973774,2.62E-05
669,21469,0,0,7.45E-05,0.999925503
670,21470,1,0,2.39E-05,0.999976073
671,21471,1,1,0.999982834,1.72E-05
672,21472,1,0,3.16E-05,0.999968403
673,21473,1,0,1.34E-05,0.999986567
674,21474,0,0,5.74E-05,0.999942632
675,21475,0,0,4.30E-05,0.999956957
676,21476,1,1,0.99998188,1.81E-05
677,21477,0,1,0.99998188,1.81E-05
678,21478,1,0,2.68E-05,0.999973205
679,21479,1,1,0.999930024,7.00E-05
680,21480,1,1,0.999982357,1.76E-05
681,21481,0,0,1.39E-05,0.999986072
682,21482,0,1,0.999980092,1.99E-05
683,21483,1,0,1.85E-05,0.999981483
684,21484,0,0,5.44E-05,0.999945551
685,21485,1,1,0.999979377,2.06E-05
686,21486,1,0,2.66E-05,0.999973406
687,21487,1,1,0.999982119,1.79E-05
688,21488,1,1,0.999981761,1.82E-05
689,21489,1,0,1.43E-05,0.999985706
690,21490,0,0,2.32E-05,0.999976824
691,21491,0,0,1.37E-05,0.999986316
692,21492,1,1,0.999981165,1.88E-05
693,21493,1,1,0.999982595,1.74E-05
694,21494,0,0,1.36E-05,0.999986396
695,21495,1,0,1.37E-05,0.9999863
696,21496,1,1,0.999716818,0.000283182
697,21497,1,0,1.40E-05,0.999986041
698,21498,1,1,0.999982357,1.76E-05
699,21499,1,0,3.61E-05,0.999963893
700,21500,1,0,1.33E-05,0.999986678
701,21501,0,0,1.46E-05,0.999985405
702,21502,1,0,1.37E-05,0.999986346
703,21503,0,1,0.99997592,2.41E-05
704,21504,1,1,0.999974728,2.53E-05
705,21505,1,1,0.999980688,1.93E-05
706,21506,1,1,0.999967456,3.25E-05
707,21507,1,0,3.61E-05,0.999963855
708,21508,1,0,4.38E-05,0.999956204
709,21509,1,0,3.96E-05,0.999960407
710,21510,0,0,1.33E-05,0.999986673
711,21511,1,1,0.999584973,0.000415027
712,21512,1,0,1.36E-05,0.999986415
713,21513,1,1,0.99996531,3.47E-05
714,21514,1,0,1.46E-05,0.999985383
715,21515,0,0,1.42E-05,0.999985773
716,21516,0,1,0.999981999,1.80E-05
717,21517,1,1,0.999716818,0.000283182
718,21518,1,0,1.43E-05,0.999985651
719,21519,1,0,2.91E-05,0.99997094
720,21520,0,1,0.999976158,2.38E-05
721,21521,1,0,4.28E-05,0.99995716
722,21522,0,1,0.999952674,4.73E-05
723,21523,1,1,0.999975681,2.43E-05
724,21524,1,1,0.999976516,2.35E-05
725,21525,0,0,1.51E-05,0.99998494
726,21526,0,0,4.09E-05,0.999959089
727,21527,1,0,1.45E-05,0.999985463
728,21528,1,1,0.999675751,0.000324249
729,21529,0,0,1.40E-05,0.999986025
730,21530,0,0,1.54E-05,0.999984638
731,21531,1,0,3.41E-05,0.999965926
732,21532,0,0,1.37E-05,0.999986266
733,21533,0,0,1.32E-05,0.999986801
734,21534,0,0,1.51E-05,0.9999849
735,21535,0,0,1.37E-05,0.999986322
736,21536,0,0,1.36E-05,0.9999864
737,21537,1,1,0.999974489,2.55E-05
738,21538,1,1,0.999981284,1.87E-05
739,21539,1,0,1.33E-05,0.999986732
740,21540,1,1,0.999976516,2.35E-05
741,21541,1,1,0.999981999,1.80E-05
742,21542,1,0,2.88E-05,0.999971223
743,21543,0,0,1.40E-05,0.999986031
744,21544,0,1,0.999980688,1.93E-05
745,21545,1,0,3.15E-05,0.999968504
746,21546,1,0,3.26E-05,0.999967379
747,21547,0,0,3.21E-05,0.99996786
748,21548,1,0,3.56E-05,0.999964376
749,21549,1,0,1.53E-05,0.999984679
750,21550,1,1,0.999982476,1.75E-05
751,21551,1,1,0.999833226,0.000166774
752,21552,0,1,0.999979734,2.03E-05
753,21553,1,1,0.999981403,1.86E-05
754,21554,1,0,1.35E-05,0.999986522
755,21555,1,1,0.999971867,2.81E-05
756,21556,1,0,2.44E-05,0.999975631
757,21557,0,0,3.56E-05,0.999964441
758,21558,0,1,0.999982357,1.76E-05
759,21559,1,1,0.999980807,1.92E-05
760,21560,0,0,1.38E-05,0.999986199
761,21561,0,0,1.33E-05,0.999986697
762,21562,1,0,1.51E-05,0.999984874
763,21563,0,0,1.44E-05,0.999985601
764,21564,1,1,0.999982238,1.78E-05
765,21565,1,1,0.999979854,2.01E-05
766,21566,0,0,1.32E-05,0.999986786
767,21567,1,1,0.999982238,1.78E-05
768,21568,0,0,1.36E-05,0.999986433
769,21569,1,0,3.50E-05,0.999965046
770,21570,0,0,0.01471337,0.98528663
771,21571,0,1,0.999981642,1.84E-05
772,21572,0,0,1.51E-05,0.999984866
773,21573,0,1,0.999979734,2.03E-05
774,21574,1,0,1.37E-05,0.999986282
775,21575,0,0,1.36E-05,0.999986424
776,21576,0,0,1.33E-05,0.999986704
777,21577,1,1,0.99998188,1.81E-05
778,21578,1,1,0.999716818,0.000283182
779,21579,0,1,0.999948502,5.15E-05
780,21580,1,1,0.999967098,3.29E-05
781,21581,0,1,0.999980927,1.91E-05
782,21582,1,1,0.999954224,4.58E-05
783,21583,0,1,0.999980211,1.98E-05
784,21584,1,1,0.99997592,2.41E-05
785,21585,0,1,0.999982357,1.76E-05
786,21586,1,0,2.79E-05,0.999972081
787,21587,0,0,2.98E-05,0.999970158
788,21588,1,0,1.36E-05,0.999986429
789,21589,0,0,1.49E-05,0.999985116
790,21590,0,0,1.46E-05,0.999985407
791,21591,1,1,0.999906182,9.38E-05
792,21592,1,0,3.60E-05,0.999964022
793,21593,1,1,0.999973178,2.68E-05
794,21594,1,1,0.999982476,1.75E-05
795,21595,0,0,1.35E-05,0.999986536
796,21596,0,0,1.45E-05,0.999985541
797,21597,1,1,0.999982476,1.75E-05
798,21598,0,0,1.40E-05,0.999986005
799,21599,1,1,0.999977469,2.25E-05
800,21600,0,0,1.39E-05,0.999986099
801,21601,1,0,3.84E-05,0.999961588
802,21602,1,0,2.32E-05,0.999976795
803,21603,0,1,0.999962568,3.74E-05
804,21604,0,0,1.35E-05,0.999986532
805,21605,0,0,1.39E-05,0.999986102
806,21606,0,0,1.39E-05,0.999986066
807,21607,1,1,0.999981523,1.85E-05
808,21608,1,0,2.62E-05,0.99997382
809,21609,0,1,0.999979138,2.09E-05
810,21610,1,1,0.999975443,2.46E-05
811,21611,1,1,0.99998033,1.97E-05
812,21612,1,1,0.999980927,1.91E-05
813,21613,0,0,1.34E-05,0.999986584
814,21614,0,1,0.999980927,1.91E-05
815,21615,1,0,3.41E-05,0.999965948
816,21616,0,0,1.37E-05,0.999986297
817,21617,1,0,2.15E-05,0.999978533
818,21618,0,1,0.999980927,1.91E-05
819,21619,0,0,1.35E-05,0.99998654
820,21620,0,0,1.37E-05,0.999986267
821,21621,1,1,0.999961495,3.85E-05
822,21622,1,0,3.75E-05,0.999962505
823,21623,1,1,0.999959469,4.05E-05
824,21624,1,1,0.999982238,1.78E-05
825,21625,0,0,1.34E-05,0.999986631
826,21626,0,1,0.999796927,0.000203073
827,21627,1,1,0.999981165,1.88E-05
828,21628,0,1,0.999980688,1.93E-05
829,21629,1,1,0.999982476,1.75E-05
830,21630,0,0,1.42E-05,0.999985829
831,21631,0,1,0.999982476,1.75E-05
832,21632,1,0,3.53E-05,0.999964741
833,21633,1,1,0.999982119,1.79E-05
834,21634,1,0,5.26E-05,0.999947358
835,21635,1,1,0.999716818,0.000283182
836,21636,1,0,1.36E-05,0.999986372
837,21637,1,1,0.999982595,1.74E-05
838,21638,1,0,3.09E-05,0.99996911
839,21639,1,1,0.999981999,1.80E-05
840,21640,1,1,0.999929309,7.07E-05
841,21641,1,1,0.999977231,2.28E-05
842,21642,0,0,1.36E-05,0.999986442
843,21643,0,0,1.37E-05,0.999986344
844,21644,0,0,1.33E-05,0.99998673
845,21645,1,1,0.999980927,1.91E-05
846,21646,0,0,4.51E-05,0.999954923
847,21647,0,0,1.32E-05,0.999986797
848,21648,0,0,1.93E-05,0.999980682
849,21649,0,1,0.99998033,1.97E-05
850,21650,0,1,0.999981999,1.80E-05
851,21651,1,1,0.999982834,1.72E-05
852,21652,1,1,0.999975085,2.49E-05
853,21653,0,0,5.03E-05,0.999949696
854,21654,1,1,0.999634266,0.000365734
855,21655,1,0,2.64E-05,0.999973555
856,21656,1,1,0.99996233,3.77E-05
857,21657,1,1,0.999969125,3.09E-05
858,21658,1,1,0.999978304,2.17E-05
859,21659,1,0,1.33E-05,0.999986709
860,21660,1,0,4.01E-05,0.999959862
861,21661,1,1,0.999981999,1.80E-05
862,21662,0,0,1.35E-05,0.999986526
863,21663,1,1,0.998352528,0.001647472
864,21664,1,0,2.14E-05,0.999978631
865,21665,1,1,0.999982357,1.76E-05
866,21666,1,0,3.91E-05,0.999960856
867,21667,1,1,0.999982476,1.75E-05
868,21668,1,1,0.999981999,1.80E-05
869,21669,1,0,3.59E-05,0.999964088
870,21670,0,1,0.999970794,2.92E-05
871,21671,0,0,1.38E-05,0.999986211
872,21672,0,0,1.38E-05,0.999986176
873,21673,1,1,0.999981284,1.87E-05
874,21674,1,0,4.04E-05,0.999959645
875,21675,1,0,1.36E-05,0.999986438
876,21676,0,0,1.46E-05,0.99998542
877,21677,0,1,0.999978185,2.18E-05
878,21678,1,1,0.999982834,1.72E-05
879,21679,0,0,1.36E-05,0.999986438
880,21680,1,0,4.34E-05,0.999956557
881,21681,0,1,0.999979019,2.10E-05
882,21682,1,1,0.999981523,1.85E-05
883,21683,1,1,0.999982595,1.74E-05
884,21684,1,1,0.999982715,1.73E-05
885,21685,0,1,0.999978065,2.19E-05
886,21686,1,1,0.999816597,0.000183403
887,21687,1,1,0.99998045,1.96E-05
888,21688,1,1,0.999981999,1.80E-05
889,21689,0,1,0.999975085,2.49E-05
890,21690,0,1,0.999980092,1.99E-05
891,21691,1,0,1.34E-05,0.999986564
892,21692,0,1,0.999980211,1.98E-05
893,21693,0,0,1.32E-05,0.999986795
894,21694,1,0,4.39E-05,0.999956118
895,21695,0,1,0.999952555,4.74E-05
896,21696,0,0,1.44E-05,0.99998559
897,21697,0,0,1.36E-05,0.9999864
898,21698,0,0,1.36E-05,0.999986413
899,21699,0,1,0.99998188,1.81E-05
900,21700,1,1,0.999979615,2.04E-05
901,21701,0,0,1.42E-05,0.999985841
902,21702,1,0,1.35E-05,0.999986542
903,21703,0,0,1.62E-05,0.999983791
904,21704,1,0,2.00E-05,0.999980031
905,21705,1,1,0.999978065,2.19E-05
906,21706,0,0,1.48E-05,0.999985199
907,21707,1,1,0.999982715,1.73E-05
908,21708,0,1,0.999978781,2.12E-05
909,21709,1,1,0.999981403,1.86E-05
910,21710,0,0,1.36E-05,0.999986378
911,21711,1,0,2.26E-05,0.999977384
912,21712,1,1,0.999825895,0.000174105
913,21713,1,1,0.999979377,2.06E-05
914,21714,1,1,0.999981165,1.88E-05
915,21715,1,1,0.999975443,2.46E-05
916,21716,0,0,2.72E-05,0.999972831
917,21717,0,0,1.32E-05,0.999986757
918,21718,0,1,0.999980688,1.93E-05
919,21719,0,0,1.31E-05,0.999986894
920,21720,0,0,1.51E-05,0.999984852
921,21721,1,1,0.999951005,4.90E-05
922,21722,0,1,0.999976873,2.31E-05
923,21723,0,1,0.999938726,6.13E-05
924,21724,1,0,3.38E-05,0.999966186
925,21725,0,1,0.999981642,1.84E-05
926,21726,1,1,0.999981761,1.82E-05
927,21727,0,0,1.35E-05,0.999986511
928,21728,1,0,1.37E-05,0.999986267
929,21729,1,1,0.999977946,2.21E-05
930,21730,1,1,0.99998188,1.81E-05
931,21731,1,0,2.59E-05,0.999974095
932,21732,1,1,0.999981761,1.82E-05
933,21733,1,1,0.99998188,1.81E-05
934,21734,0,0,1.34E-05,0.999986575
935,21735,1,0,2.29E-05,0.999977133
936,21736,0,0,1.38E-05,0.999986242
937,21737,0,0,1.37E-05,0.999986273
938,21738,0,1,0.999976993,2.30E-05
939,21739,1,0,1.85E-05,0.9999815
940,21740,1,1,0.999979496,2.05E-05
941,21741,1,1,0.999976158,2.38E-05
942,21742,1,1,0.999981403,1.86E-05
943,21743,0,1,0.99998033,1.97E-05
944,21744,0,1,0.999978065,2.19E-05
945,21745,1,0,1.37E-05,0.999986302
946,21746,1,1,0.999981642,1.84E-05
947,21747,1,1,0.999981523,1.85E-05
948,21748,0,1,0.999980807,1.92E-05
949,21749,1,1,0.999911785,8.82E-05
950,21750,0,1,0.999979138,2.09E-05
951,21751,0,0,1.48E-05,0.999985159
952,21752,1,0,1.37E-05,0.999986349
953,21753,1,1,0.999981642,1.84E-05
954,21754,1,0,2.71E-05,0.999972895
955,21755,0,0,1.43E-05,0.999985718
956,21756,1,1,0.999976397,2.36E-05
957,21757,0,1,0.99998188,1.81E-05
958,21758,1,0,2.24E-05,0.999977595
959,21759,0,0,1.32E-05,0.999986818
960,21760,0,1,0.999981165,1.88E-05
961,21761,0,0,1.36E-05,0.999986376
962,21762,1,1,0.999979258,2.07E-05
963,21763,1,1,0.999980807,1.92E-05
964,21764,0,0,1.37E-05,0.999986252
965,21765,1,1,0.999955893,4.41E-05
966,21766,1,1,0.999981642,1.84E-05
967,21767,1,0,2.23E-05,0.999977707
968,21768,0,0,1.33E-05,0.999986734
969,21769,0,1,0.99998045,1.96E-05
970,21770,0,0,1.36E-05,0.999986393
971,21771,0,0,1.37E-05,0.999986345
972,21772,0,0,1.42E-05,0.999985769
973,21773,1,0,1.46E-05,0.99998543
974,21774,0,1,0.999942422,5.76E-05
975,21775,0,0,1.50E-05,0.999985036
976,21776,1,0,1.39E-05,0.999986123
977,21777,1,0,2.70E-05,0.999973006
978,21778,1,1,0.999970078,2.99E-05
979,21779,0,0,2.07E-05,0.999979332
980,21780,0,0,1.37E-05,0.99998625
981,21781,0,0,1.51E-05,0.99998492
982,21782,1,1,0.999976039,2.40E-05
983,21783,1,1,0.999981165,1.88E-05
984,21784,0,0,0.000277899,0.999722101
985,21785,1,1,0.999981761,1.82E-05
986,21786,1,0,1.36E-05,0.99998636
987,21787,1,0,1.37E-05,0.99998626
988,21788,1,0,1.33E-05,0.999986667
989,21789,0,1,0.999982595,1.74E-05
990,21790,1,1,0.999979854,2.01E-05
991,21791,0,0,1.41E-05,0.999985878
992,21792,1,0,5.40E-05,0.999946033
993,21793,1,0,1.42E-05,0.999985782
994,21794,1,1,0.999981999,1.80E-05
995,21795,0,0,1.35E-05,0.999986455
996,21796,1,1,0.999981046,1.90E-05
997,21797,0,0,1.41E-05,0.999985909
998,21798,1,1,0.99996829,3.17E-05
999,21799,1,0,3.68E-05,0.999963184
1000,21800,0,0,1.42E-05,0.99998583
1001,21801,0,1,0.999953747,4.63E-05
1002,21802,1,1,0.999963999,3.60E-05
1003,21803,1,1,0.999968767,3.12E-05
1004,21804,0,0,1.34E-05,0.99998664
1005,21805,0,0,1.33E-05,0.99998667
1006,21806,1,1,0.999809802,0.000190198
1007,21807,1,1,0.999981761,1.82E-05
1008,21808,0,1,0.999982595,1.74E-05
1009,21809,1,1,0.999952555,4.74E-05
1010,21810,1,1,0.999981999,1.80E-05
1011,21811,1,1,0.999981403,1.86E-05
1012,21812,0,0,1.45E-05,0.99998553
1013,21813,1,0,1.34E-05,0.999986616
1014,21814,1,1,0.999976277,2.37E-05
1015,21815,0,0,1.32E-05,0.999986783
1016,21816,1,1,0.999980927,1.91E-05
1017,21817,1,0,3.48E-05,0.999965211
1018,21818,0,1,0.999938607,6.14E-05
1019,21819,1,0,5.76E-05,0.999942436
1020,21820,0,0,1.35E-05,0.999986451
1021,21821,1,1,0.999982715,1.73E-05
1022,21822,1,0,3.06E-05,0.999969391
1023,21823,0,0,1.45E-05,0.999985488
1024,21824,1,1,0.999979973,2.00E-05
1025,21825,1,0,1.40E-05,0.99998602
1026,21826,1,0,0.419388533,0.580611467
1027,21827,0,1,0.99998033,1.97E-05
1028,21828,1,1,0.999982595,1.74E-05
1029,21829,1,1,0.999951243,4.88E-05
1030,21830,1,1,0.999981761,1.82E-05
1031,21831,1,1,0.999981523,1.85E-05
1032,21832,0,1,0.999981046,1.90E-05
1033,21833,0,1,0.999981761,1.82E-05
1034,21834,1,1,0.999981999,1.80E-05
1035,21835,1,1,0.999981761,1.82E-05
1036,21836,1,0,3.41E-05,0.999965919
1037,21837,1,1,0.999982834,1.72E-05
1038,21838,1,0,4.48E-05,0.999955188
1039,21839,1,1,0.999977469,2.25E-05
1040,21840,0,1,0.99998188,1.81E-05
1041,21841,0,1,0.999974966,2.50E-05
1042,21842,0,0,1.36E-05,0.999986402
1043,21843,1,0,3.77E-05,0.999962326
1044,21844,1,1,0.999982357,1.76E-05
1045,21845,1,0,3.89E-05,0.99996112
1046,21846,1,0,1.42E-05,0.999985838
1047,21847,1,1,0.999981165,1.88E-05
1048,21848,1,1,0.999980807,1.92E-05
1049,21849,0,1,0.999978185,2.18E-05
1050,21850,1,1,0.999965429,3.46E-05
1051,21851,1,1,0.999970317,2.97E-05
1052,21852,1,0,3.97E-05,0.999960348
1053,21853,1,1,0.999982834,1.72E-05
1054,21854,1,1,0.99997592,2.41E-05
1055,21855,0,1,0.999980092,1.99E-05
1056,21856,1,0,3.38E-05,0.999966189
1057,21857,1,1,0.999976158,2.38E-05
1058,21858,0,0,1.31E-05,0.999986878
1059,21859,0,0,1.43E-05,0.999985691
1060,21860,0,0,1.45E-05,0.999985515
1061,21861,1,1,0.999982357,1.76E-05
1062,21862,1,1,0.999981999,1.80E-05
1063,21863,0,1,0.999943018,5.70E-05
1064,21864,0,0,1.55E-05,0.999984527
1065,21865,1,0,0.000815699,0.999184301
1066,21866,0,1,0.999950647,4.94E-05
1067,21867,0,0,1.34E-05,0.999986594
1068,21868,1,0,3.55E-05,0.999964472
1069,21869,1,1,0.999982595,1.74E-05
1070,21870,1,1,0.999976158,2.38E-05
1071,21871,0,0,1.32E-05,0.999986806
1072,21872,0,0,2.67E-05,0.999973294
1073,21873,0,1,0.9999789,2.11E-05
1074,21874,1,1,0.999982953,1.70E-05
1075,21875,1,1,0.999919772,8.02E-05
1076,21876,1,0,4.03E-05,0.999959744
1077,21877,1,0,1.36E-05,0.999986404
1078,21878,1,1,0.998420119,0.001579881
1079,21879,1,1,0.999982357,1.76E-05
1080,21880,1,0,2.22E-05,0.999977775
1081,21881,1,1,0.999982953,1.70E-05
1082,21882,1,1,0.999981642,1.84E-05
1083,21883,0,0,1.43E-05,0.999985703
1084,21884,1,1,0.999979973,2.00E-05
1085,21885,1,0,1.34E-05,0.999986587
1086,21886,1,0,2.72E-05,0.999972813
1087,21887,0,0,4.44E-05,0.999955579
1088,21888,1,1,0.999981999,1.80E-05
1089,21889,0,0,1.32E-05,0.999986774
1090,21890,0,1,0.999981999,1.80E-05
1091,21891,1,0,1.41E-05,0.999985861
1092,21892,1,0,1.38E-05,0.999986214
1093,21893,0,0,1.34E-05,0.999986626
1094,21894,0,0,1.32E-05,0.999986775
1095,21895,1,1,0.999982238,1.78E-05
1096,21896,1,1,0.999943972,5.60E-05
1097,21897,0,0,1.34E-05,0.999986556
1098,21898,1,0,3.24E-05,0.999967637
1099,21899,1,1,0.999893904,0.000106096
1100,21900,1,0,1.38E-05,0.999986157
1101,21901,0,1,0.999972582,2.74E-05
1102,21902,1,1,0.999982357,1.76E-05
1103,21903,0,1,0.99998045,1.96E-05
1104,21904,1,1,0.999973655,2.63E-05
1105,21905,1,1,0.999971151,2.88E-05
1106,21906,0,1,0.999975562,2.44E-05
1107,21907,1,1,0.999982476,1.75E-05
1108,21908,0,1,0.999799907,0.000200093
1109,21909,0,0,1.33E-05,0.999986723
1110,21910,0,1,0.999974966,2.50E-05
1111,21911,1,0,2.37E-05,0.99997628
1112,21912,0,0,1.32E-05,0.999986809
1113,21913,0,0,1.36E-05,0.99998643
1114,21914,1,1,0.999976635,2.34E-05
1115,21915,1,1,0.999980211,1.98E-05
1116,21916,0,0,1.71E-05,0.999982871
1117,21917,1,0,1.34E-05,0.999986592
1118,21918,0,0,1.36E-05,0.999986418
1119,21919,0,0,1.41E-05,0.999985934
1120,21920,1,0,1.36E-05,0.999986394
1121,21921,1,1,0.999930859,6.91E-05
1122,21922,0,0,1.37E-05,0.999986342
1123,21923,1,0,2.12E-05,0.999978769
1124,21924,0,0,1.34E-05,0.999986567
1125,21925,1,0,1.39E-05,0.999986051
1126,21926,1,0,1.33E-05,0.999986704
1127,21927,0,1,0.999979615,2.04E-05
1128,21928,0,1,0.999982715,1.73E-05
1129,21929,1,1,0.999981761,1.82E-05
1130,21930,1,1,0.999972939,2.71E-05
1131,21931,1,1,0.999981642,1.84E-05
1132,21932,1,1,0.999982238,1.78E-05
1133,21933,0,1,0.999931931,6.81E-05
1134,21934,1,1,0.999716818,0.000283182
1135,21935,1,0,1.61E-05,0.999983898
1136,21936,1,1,0.999982715,1.73E-05
1137,21937,0,1,0.999973655,2.63E-05
1138,21938,1,1,0.999979734,2.03E-05
1139,21939,1,1,0.999981642,1.84E-05
1140,21940,1,1,0.999981523,1.85E-05
1141,21941,0,0,1.43E-05,0.999985728
1142,21942,1,0,5.14E-05,0.999948578
1143,21943,1,1,0.999982357,1.76E-05
1144,21944,1,1,0.999982834,1.72E-05
1145,21945,1,1,0.999981165,1.88E-05
1146,21946,0,1,0.999981642,1.84E-05
1147,21947,0,1,0.999970198,2.98E-05
1148,21948,1,0,1.33E-05,0.999986695
1149,21949,1,0,2.86E-05,0.999971354
1150,21950,0,1,0.999981761,1.82E-05
1151,21951,1,1,0.999981403,1.86E-05
1152,21952,1,0,0.306842417,0.693157583
1153,21953,1,0,1.33E-05,0.999986703
1154,21954,1,1,0.999981165,1.88E-05
1155,21955,0,1,0.999979615,2.04E-05
1156,21956,0,0,1.47E-05,0.999985338
1157,21957,0,1,0.999982357,1.76E-05
1158,21958,1,0,1.34E-05,0.999986614
1159,21959,1,0,4.20E-05,0.999958036
1160,21960,1,1,0.999981284,1.87E-05
1161,21961,0,0,1.34E-05,0.999986633
1162,21962,0,0,1.45E-05,0.999985543
1163,21963,1,0,1.35E-05,0.999986483
1164,21964,1,0,2.76E-05,0.999972357
1165,21965,1,1,0.999980092,1.99E-05
1166,21966,0,1,0.999973774,2.62E-05
1167,21967,0,0,1.40E-05,0.999986028
1168,21968,0,1,0.999949813,5.02E-05
1169,21969,0,1,0.999902487,9.75E-05
1170,21970,0,0,6.78E-05,0.999932162
1171,21971,0,1,0.99998033,1.97E-05
1172,21972,0,0,1.42E-05,0.999985759
1173,21973,0,0,1.33E-05,0.999986698
1174,21974,1,1,0.999981403,1.86E-05
1175,21975,1,1,0.999981165,1.88E-05
1176,21976,1,1,0.99998045,1.96E-05
1177,21977,0,0,1.35E-05,0.999986473
1178,21978,0,1,0.999980569,1.94E-05
1179,21979,1,0,3.85E-05,0.999961479
1180,21980,1,0,3.42E-05,0.999965764
1181,21981,1,1,0.999980807,1.92E-05
1182,21982,0,0,1.34E-05,0.999986561
1183,21983,0,0,1.35E-05,0.999986517
1184,21984,1,1,0.999981165,1.88E-05
1185,21985,1,1,0.999968886,3.11E-05
1186,21986,1,0,2.82E-05,0.999971805
1187,21987,1,1,0.999974251,2.57E-05
1188,21988,0,0,1.36E-05,0.99998637
1189,21989,1,0,3.81E-05,0.999961875
1190,21990,1,1,0.999982238,1.78E-05
1191,21991,0,0,1.37E-05,0.999986259
1192,21992,1,1,0.999982119,1.79E-05
1193,21993,1,1,0.999967217,3.28E-05
1194,21994,1,1,0.999981761,1.82E-05
1195,21995,1,1,0.999979496,2.05E-05
1196,21996,0,0,1.36E-05,0.999986353
1197,21997,1,0,1.70E-05,0.999983044
1198,21998,0,0,1.35E-05,0.999986502
1199,21999,0,0,1.32E-05,0.999986838
1200,22000,0,1,0.999976993,2.30E-05
1201,22001,1,1,0.999982357,1.76E-05
1202,22002,1,1,0.999981284,1.87E-05
1203,22003,0,1,0.999981761,1.82E-05
1204,22004,1,1,0.9999789,2.11E-05
1205,22005,0,1,0.999979138,2.09E-05
1206,22006,1,1,0.999979854,2.01E-05
1207,22007,1,0,2.93E-05,0.999970674
1208,22008,0,0,1.35E-05,0.999986485
1209,22009,1,0,3.28E-05,0.999967191
1210,22010,0,0,1.42E-05,0.999985826
1211,22011,1,1,0.999966264,3.37E-05
1212,22012,1,0,2.43E-05,0.999975728
1213,22013,0,0,1.33E-05,0.999986688
1214,22014,1,0,3.23E-05,0.999967688
1215,22015,0,0,1.37E-05,0.999986309
1216,22016,1,0,1.60E-05,0.999984013
1217,22017,0,0,1.31E-05,0.999986942
1218,22018,0,0,1.33E-05,0.999986741
1219,22019,1,1,0.999982238,1.78E-05
1220,22020,0,1,0.999975204,2.48E-05
1221,22021,0,1,0.999958992,4.10E-05
1222,22022,0,0,1.45E-05,0.999985514
1223,22023,1,1,0.999982238,1.78E-05
1224,22024,1,0,3.90E-05,0.999960974
1225,22025,1,0,3.40E-05,0.999966026
1226,22026,1,1,0.999980927,1.91E-05
1227,22027,1,1,0.999982238,1.78E-05
1228,22028,1,0,1.38E-05,0.999986165
1229,22029,0,1,0.999951601,4.84E-05
1230,22030,1,1,0.999965191,3.48E-05
1231,22031,1,1,0.999980092,1.99E-05
1232,22032,1,0,1.44E-05,0.999985582
1233,22033,1,1,0.999979734,2.03E-05
1234,22034,1,1,0.999954343,4.57E-05
1235,22035,0,0,1.39E-05,0.999986143
1236,22036,0,0,3.06E-05,0.999969384
1237,22037,1,0,1.51E-05,0.999984869
1238,22038,0,1,0.999980927,1.91E-05
1239,22039,0,0,1.37E-05,0.999986262
1240,22040,0,0,1.33E-05,0.999986711
1241,22041,1,1,0.999981761,1.82E-05
1242,22042,1,1,0.999982715,1.73E-05
1243,22043,1,0,1.98E-05,0.999980181
1244,22044,0,0,1.38E-05,0.999986197
1245,22045,1,1,0.999982595,1.74E-05
